ID,,,,,,,,,,
VFID6136,10.74289322,-8.428731118,14.2982425,8.079355224,78609368,-16.14230858,0.980981744,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
VFID6137,84.9417572,-7.132981161,12.77645933,5.78875261,24428111872,-21.17454776,0.545844875,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
VFID6138,40.93749237,-8.719152481,15.22066389,7.6805595,4159006208,-19.33325556,2.005563835,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6139,15.78051758,-8.141476778,14.13753076,7.275338741,191273680,-16.51629113,1.201519875,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6140,11.43197441,-8.264164423,14.21985543,7.580126306,24464544,-14.73024124,1.14550596,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6141,39.54770279,-8.199086675,14.67104794,6.635251979,5961021952,-19.85274424,1.967780543,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6143,58.092659,-8.46788729,14.76031427,7.449760809,17917814784,-21.0781032,1.702467576,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6147,57.03234863,-8.640515591,15.03748559,7.621323161,0,-18.67065343,1.874962097,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6151,20,-9.310236852,15.58546105,9.0910407,0,-13.60071042,1.479695536,,,   -0.1824   -0.1890   -0.1711   -0.1210   -0.0438    0.0438
VFID6152,37.24956894,-8.174026455,14.22301501,7.124131363,743641792,-17.70688884,1.358295068,,,   -0.1354   -0.1332   -0.1153   -0.0792   -0.0283    0.0283
VFID6160,26.86094284,-8.574583228,14.32112738,8.328892713,210528816,-17.06152651,0.895544105,,,
VFID6165,74.83784485,-8.79911697,13.44311602,10.49523972,13158309888,-20.53907936,1.082509721,,,  Columns 7 through 10
VFID6166,13.21664619,-9.22840824,15.60475179,8.603553981,34453600,-16.38549853,1.822156453,,,
VFID6167,9.292258263,-8.935269677,14.97295145,8.535099975,31718220,-14.47514781,1.350102616,,,    0.0792    0.1153    0.1332    0.1354
VFID6174,33.27524567,-7.47489363,12.83724274,6.616589767,1999277184,-18.72291964,0.432568975,,,    0.1210    0.1711    0.1890    0.1824
VFID6180,8.494175911,-9.457416951,15.23282476,9.913335885,9618187,-14.36841059,0.643483576,,,    0.1860    0.2548    0.2667    0.2416
VFID6183,12.02600193,-8.721654114,13.74738349,9.608542273,131277912,-16.79241838,0.294793318,,,    0.2737    0.3652    0.3603    0.3050
VFID6186,10.94261837,-8.965648322,14.50292166,9.27179757,82285536,-10.38254772,0.532255467,,,    0.3505    0.4609    0.4347    0.3499
VFID6187,33.27524567,-9.2290641,15.45100767,8.709161153,160725072,-17.53920752,1.638690494,,,    0.3505    0.4609    0.4347    0.3499
VFID6192,19.91229248,-8.268364866,14.0888963,7.374482629,215348864,-17.68493368,1.161220756,,,    0.2737    0.3652    0.3603    0.3050
VFID6195,21.66083527,-8.697350411,13.26414846,10.2110061,18195476,-14.14638865,1.043695908,,,    0.1860    0.2548    0.2667    0.2416
VFID6210,18.1184597,-9.187180155,13.59790411,11.23749674,218459424,-16.7255565,1.453403167,,,    0.1210    0.1711    0.1890    0.1824
VFID6211,8.732151031,-9.272007565,15.34934646,8.739268406,35515032,-10.78764044,1.551124536,,,    0.0792    0.1153    0.1332    0.1354
VFID6214,9.956833839,-8.242977689,13.17138524,8.488811362,0,-10.27002148,0.341834164,,,
VFID6222,15.74422359,-7.847199592,11.54757865,9.63475382,23890294,-10.91875503,2.24246279,,,
VFID6242,7.322697163,-9.557363247,14.41332195,11.06883268,0,-14.27464064,0.781187694,,,"val(:,:,4) ="
VFID6247,46.77915573,-7.113149198,11.85307707,6.431446455,41288840,-14.52661649,0.870041549,,,
VFID6249,12.59276962,-8.866075474,14.58923017,8.274973393,70853752,-15.81492799,1.214764283,,,  Columns 1 through 6
VFID6253,90.59854889,-7.592976306,11.42603811,8.770622827,13607994368,-20.11139409,1.985983157,,,
VFID6255,10.42608452,-9.397439471,14.32009495,10.5444669,138252896,-15.87734777,0.445687276,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
VFID6257,21.18952751,-9.953943885,15.1384215,11.20253379,887210624,-17.73569779,0.495896244,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
VFID6259,9.356668472,-10.6985942,16.95153505,10.92419675,18643724,-14.77952451,0.193405078,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6268,29.11529922,-10.86390258,16.90589163,11.48391669,1132539776,-18.57275178,0.408699721,,,   -0.4096   -0.5467   -0.6209   -0.4778   -0.1703    0.1703
VFID6276,6.563284874,-9.171053014,15.35286268,7.919746788,0,-14.45922618,2.075625188,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6283,10.76765823,-11.14552273,17.33600789,11.59682595,88056256,-15.5641835,0.589695879,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
VFID6284,7.535659313,-8.479718159,13.01589538,9.094723191,47785300,-14.80692445,0.69221655,,,   -0.4096   -0.5467   -0.6209   -0.4778   -0.1703    0.1703
VFID6285,9.228290558,-8.358843349,13.14552987,8.461179158,28567184,-14.33311212,0.428964045,,,   -0.3050   -0.3603   -0.3652   -0.2737   -0.1003    0.1003
VFID6287,29.58838463,-9.65397164,14.71815561,10.45818892,775265472,-17.82179895,0.147793436,,,   -0.2184   -0.2352   -0.2200   -0.1587   -0.0579    0.0579
VFID6289,95.96685028,-6.768348606,11.06901528,6.134616275,9562658816,-13.11049228,1.501918072,,,   -0.1558   -0.1568   -0.1385   -0.0964   -0.0347    0.0347
VFID6293,28.58388519,-9.960192147,14.4034349,11.96903592,3240873728,-19.12231572,1.526256675,,,
VFID6305,28.64977837,-8.327473886,13.42448601,7.727110809,788155840,-18.18744219,0.639337724,,,  Columns 7 through 10
VFID6307,20.65956879,-8.921144124,13.28211768,10.0224083,263116784,-16.95217618,0.917269928,,,
VFID6317,9.143685341,-8.038151603,12.18801185,8.613983357,0,-14.5695095,1.227045298,,,    0.0964    0.1385    0.1568    0.1558
VFID6318,15.03561687,-8.790101933,14.05550812,8.25689418,73830128,-16.03727881,0.865751669,,,    0.1587    0.2200    0.2352    0.2184
VFID6320,13.99978161,-9.158037571,13.66771287,10.14123564,135494112,-15.99497091,0.685520653,,,    0.2737    0.3652    0.3603    0.3050
VFID6324,115.9100952,-9.446638185,14.04203708,10.53024074,20918476800,-21.68613914,0.647220432,,,    0.4778    0.6209    0.5467    0.4096
VFID6325,25.53414154,-9.695666904,14.3745789,10.86320793,43681556,-16.49240609,0.656052219,,,    0.7328    0.9561    0.7390    0.4936
VFID6328,10.30673885,-10.2613187,15.46361488,11.08765774,78518680,-15.1295455,0.284615462,,,    0.7328    0.9561    0.7390    0.4936
VFID6331,15.03561687,-9.029869616,13.10434501,10.55122625,221858272,-16.37684947,1.363792442,,,    0.4778    0.6209    0.5467    0.4096
VFID6340,15.17473984,-10.49157259,15.69296283,11.42868814,0,-15.42920689,0.529437102,,,    0.2737    0.3652    0.3603    0.3050
VFID6341,27.74094582,-9.667349479,14.63606499,10.24414867,2387389184,-18.73473651,0.216573501,,,    0.1587    0.2200    0.2352    0.2184
VFID6342,20.56464767,-10.15510805,14.93611496,11.45635761,759359296,-17.71628733,0.832942269,,,    0.0964    0.1385    0.1568    0.1558
VFID6351,10.61991978,-10.34704286,15.33509249,11.42768666,79580672,-15.21551914,0.645947927,,,
VFID6357,217.3307953,-10.44668764,16.47701281,9.91793152,31411456000,-15.965725,1.155407726,,,
VFID6358,10.99312687,-8.960050892,13.35263325,9.720403929,282880800,-15.12236532,0.728314598,,,"val(:,:,5) ="
VFID6359,43.16395569,-10.31079855,14.97674175,11.80585188,1176543744,-18.56010257,1.132858221,,,
VFID6360,30,-9.373454173,15.06923103,8.421667069,0,-14.20040666,1.610303026,,,  Columns 1 through 6
VFID6363,17.10492897,-9.289912354,13.53331534,10.55687373,1108009600,-16.60633078,1.042122446,,,
VFID6366,14.86350536,-9.286822369,13.67506831,10.30123602,273630528,-16.58608149,0.786643464,,,   -0.1682   -0.1716   -0.1533   -0.1075   -0.0388    0.0388
VFID6367,20.70719337,-10.48706206,15.28704011,11.86916574,300893600,-16.98626488,1.080272937,,,   -0.2416   -0.2667   -0.2548   -0.1860   -0.0680    0.0680
VFID6369,90.80740356,-8.799247196,13.19705707,9.355255994,15288742912,-20.92946567,0.701658068,,,   -0.3499   -0.4347   -0.4609   -0.3505   -0.1276    0.1276
VFID6377,22.29057503,-10.00871099,15.0623826,10.49335385,879932608,-17.74082856,0.247869481,,,   -0.4936   -0.7390   -0.9561   -0.7328   -0.2447    0.2447
